yy,mm,dd,Time,river,week,site,loc,period,wt_lbs,wt_kg,lgth,freq,Flbin
1993,5,26,,SW Margaree,5,5,LOWER,PM,108,49,275,2,275
1993,5,26,,SW Margaree,5,5,LOWER,PM,108,49,280,1,280
1993,5,26,,SW Margaree,5,5,LOWER,PM,108,49,295,1,295
1993,5,29,,SW Margaree,5,5,LOWER,AM,47,21.3,230,1,230
1993,5,29,,SW Margaree,5,5,LOWER,AM,47,21.3,235,9,235
1993,5,29,,SW Margaree,5,5,LOWER,AM,47,21.3,240,13,240
1993,5,29,,SW Margaree,5,5,LOWER,AM,47,21.3,245,23,245
1993,5,29,,SW Margaree,5,5,LOWER,AM,47,21.3,250,27,250
1993,5,29,,SW Margaree,5,5,LOWER,AM,47,21.3,255,9,255
1993,5,29,,SW Margaree,5,5,LOWER,AM,47,21.3,260,4,260
1993,5,29,,SW Margaree,5,5,LOWER,AM,47,21.3,265,5,265
1993,5,29,,SW Margaree,5,5,LOWER,AM,47,21.3,270,2,270
1993,5,29,,SW Margaree,5,5,LOWER,AM,47,21.3,275,1,275
1993,5,29,,SW Margaree,5,5,LOWER,AM,47,21.3,280,2,280
1993,5,14,,SW Margaree,3,37,UPPER,PM,115,52.2,235,1,235
1993,5,14,,SW Margaree,3,37,UPPER,PM,115,52.2,240,13,240
1993,5,14,,SW Margaree,3,37,UPPER,PM,115,52.2,245,30,245
1993,5,14,,SW Margaree,3,37,UPPER,PM,115,52.2,250,34,250
1993,5,14,,SW Margaree,3,37,UPPER,PM,115,52.2,255,30,255
1993,5,14,,SW Margaree,3,37,UPPER,PM,115,52.2,260,31,260
1993,5,14,,SW Margaree,3,37,UPPER,PM,115,52.2,265,32,265
1993,5,14,,SW Margaree,3,37,UPPER,PM,115,52.2,270,24,270
1993,5,14,,SW Margaree,3,37,UPPER,PM,115,52.2,275,18,275
1993,5,14,,SW Margaree,3,37,UPPER,PM,115,52.2,280,3,280
1993,5,14,,SW Margaree,3,37,UPPER,PM,115,52.2,285,3,285
1993,5,14,,SW Margaree,3,37,UPPER,PM,115,52.2,290,3,290
1993,5,27,,SW Margaree,5,37,UPPER,AM,106,48.1,230,1,230
1993,5,27,,SW Margaree,5,37,UPPER,AM,106,48.1,235,16,235
1993,5,27,,SW Margaree,5,37,UPPER,AM,106,48.1,240,46,240
1993,5,27,,SW Margaree,5,37,UPPER,AM,106,48.1,245,61,245
1993,5,27,,SW Margaree,5,37,UPPER,AM,106,48.1,250,49,250
1993,5,27,,SW Margaree,5,37,UPPER,AM,106,48.1,255,23,255
1993,5,27,,SW Margaree,5,37,UPPER,AM,106,48.1,260,8,260
1993,5,27,,SW Margaree,5,37,UPPER,AM,106,48.1,265,6,265
1993,5,27,,SW Margaree,5,37,UPPER,AM,106,48.1,270,3,270
1993,5,27,,SW Margaree,5,37,UPPER,AM,106,48.1,285,1,285
1993,5,30,,SW Margaree,6,37,UPPER,PM,93,42.2,230,7,230
1993,5,30,,SW Margaree,6,37,UPPER,PM,93,42.2,235,25,235
1993,5,30,,SW Margaree,6,37,UPPER,PM,93,42.2,240,51,240
1993,5,30,,SW Margaree,6,37,UPPER,PM,93,42.2,245,62,245
1993,5,30,,SW Margaree,6,37,UPPER,PM,93,42.2,250,27,250
1993,5,30,,SW Margaree,6,37,UPPER,PM,93,42.2,255,16,255
1993,5,30,,SW Margaree,6,37,UPPER,PM,93,42.2,260,3,260
1993,5,30,,SW Margaree,6,37,UPPER,PM,93,42.2,265,3,265
1993,5,30,,SW Margaree,6,37,UPPER,PM,93,42.2,270,3,270
1993,5,23,,SW Margaree,5,60,UPPER,AM,105,47.6,230,1,230
1993,5,23,,SW Margaree,5,60,UPPER,AM,105,47.6,235,6,235
1993,5,23,,SW Margaree,5,60,UPPER,AM,105,47.6,240,23,240
1993,5,23,,SW Margaree,5,60,UPPER,AM,105,47.6,245,35,245
1993,5,23,,SW Margaree,5,60,UPPER,AM,105,47.6,250,50,250
1993,5,23,,SW Margaree,5,60,UPPER,AM,105,47.6,255,24,255
1993,5,23,,SW Margaree,5,60,UPPER,AM,105,47.6,260,19,260
1993,5,23,,SW Margaree,5,60,UPPER,AM,105,47.6,265,16,265
1993,5,23,,SW Margaree,5,60,UPPER,AM,105,47.6,270,15,270
1993,5,23,,SW Margaree,5,60,UPPER,AM,105,47.6,275,6,275
1993,5,23,,SW Margaree,5,60,UPPER,AM,105,47.6,280,3,280
1993,5,23,,SW Margaree,5,60,UPPER,AM,105,47.6,285,2,285
1993,5,28,,SW Margaree,5,60,UPPER,AM,96,43.5,230,4,230
1993,5,28,,SW Margaree,5,60,UPPER,AM,96,43.5,235,10,235
1993,5,28,,SW Margaree,5,60,UPPER,AM,96,43.5,240,45,240
1993,5,28,,SW Margaree,5,60,UPPER,AM,96,43.5,245,53,245
1993,5,28,,SW Margaree,5,60,UPPER,AM,96,43.5,250,30,250
1993,5,28,,SW Margaree,5,60,UPPER,AM,96,43.5,255,26,255
1993,5,28,,SW Margaree,5,60,UPPER,AM,96,43.5,260,13,260
1993,5,28,,SW Margaree,5,60,UPPER,AM,96,43.5,265,12,265
1993,5,28,,SW Margaree,5,60,UPPER,AM,96,43.5,270,8,270
1993,5,28,,SW Margaree,5,60,UPPER,AM,96,43.5,275,1,275
1993,5,31,,SW Margaree,6,60,UPPER,PM,90,40.8,230,5,230
1993,5,31,,SW Margaree,6,60,UPPER,PM,90,40.8,235,16,235
1993,5,31,,SW Margaree,6,60,UPPER,PM,90,40.8,240,46,240
1993,5,31,,SW Margaree,6,60,UPPER,PM,90,40.8,245,50,245
1993,5,31,,SW Margaree,6,60,UPPER,PM,90,40.8,250,29,250
1993,5,31,,SW Margaree,6,60,UPPER,PM,90,40.8,255,30,255
1993,5,31,,SW Margaree,6,60,UPPER,PM,90,40.8,260,10,260
1993,5,31,,SW Margaree,6,60,UPPER,PM,90,40.8,265,2,265
1993,5,31,,SW Margaree,6,60,UPPER,PM,90,40.8,270,15,270
1993,5,31,,SW Margaree,6,60,UPPER,PM,90,40.8,275,1,275
1993,5,31,,SW Margaree,6,60,UPPER,PM,90,40.8,280,1,280
1993,5,31,,SW Margaree,6,60,UPPER,PM,90,40.8,295,1,295
1993,5,21,,SW Margaree,4,41,UPPER,AM,132,59.9,230,3,230
1993,5,21,,SW Margaree,4,41,UPPER,AM,132,59.9,235,11,235
1993,5,21,,SW Margaree,4,41,UPPER,AM,132,59.9,240,30,240
1993,5,21,,SW Margaree,4,41,UPPER,AM,132,59.9,245,65,245
1993,5,21,,SW Margaree,4,41,UPPER,AM,132,59.9,250,57,250
1993,5,21,,SW Margaree,4,41,UPPER,AM,132,59.9,255,40,255
1993,5,21,,SW Margaree,4,41,UPPER,AM,132,59.9,260,19,260
1993,5,21,,SW Margaree,4,41,UPPER,AM,132,59.9,265,15,265
1993,5,21,,SW Margaree,4,41,UPPER,AM,132,59.9,270,8,270
1993,5,21,,SW Margaree,4,41,UPPER,AM,132,59.9,275,7,275
1993,5,21,,SW Margaree,4,41,UPPER,AM,132,59.9,280,5,280
1993,5,21,,SW Margaree,4,41,UPPER,AM,132,59.9,290,1,290
1993,6,2,,SW Margaree,6,7,LOWER,AM,97,44,230,7,230
1993,6,2,,SW Margaree,6,7,LOWER,AM,97,44,235,42,235
1993,6,2,,SW Margaree,6,7,LOWER,AM,97,44,240,47,240
1993,6,2,,SW Margaree,6,7,LOWER,AM,97,44,245,45,245
1993,6,2,,SW Margaree,6,7,LOWER,AM,97,44,250,42,250
1993,6,2,,SW Margaree,6,7,LOWER,AM,97,44,255,20,255
1993,6,2,,SW Margaree,6,7,LOWER,AM,97,44,260,9,260
1993,6,2,,SW Margaree,6,7,LOWER,AM,97,44,265,1,265
1993,6,2,,SW Margaree,6,7,LOWER,AM,97,44,275,1,275
1993,6,3,,SW Margaree,6,"5,8",LOWER,AM,117,53.1,225,1,225
1993,6,3,,SW Margaree,6,"5,8",LOWER,AM,117,53.1,230,3,230
1993,6,3,,SW Margaree,6,"5,8",LOWER,AM,117,53.1,235,23,235
1993,6,3,,SW Margaree,6,"5,8",LOWER,AM,117,53.1,240,31,240
1993,6,3,,SW Margaree,6,"5,8",LOWER,AM,117,53.1,245,66,245
1993,6,3,,SW Margaree,6,"5,8",LOWER,AM,117,53.1,250,59,250
1993,6,3,,SW Margaree,6,"5,8",LOWER,AM,117,53.1,255,29,255
1993,6,3,,SW Margaree,6,"5,8",LOWER,AM,117,53.1,260,11,260
1993,6,3,,SW Margaree,6,"5,8",LOWER,AM,117,53.1,265,4,265
1993,6,3,,SW Margaree,6,"5,8",LOWER,AM,117,53.1,270,4,270
1993,6,3,,SW Margaree,6,"52,60",UPPER,PM,119,54,230,10,230
1993,6,3,,SW Margaree,6,"52,60",UPPER,PM,119,54,235,27,235
1993,5,16,,SW Margaree,4,52,UPPER,AM,112,50.8,230,1,230
1993,5,16,,SW Margaree,4,52,UPPER,AM,112,50.8,235,7,235
1993,5,16,,SW Margaree,4,52,UPPER,AM,112,50.8,240,21,240
1993,5,16,,SW Margaree,4,52,UPPER,AM,112,50.8,245,19,245
1993,5,16,,SW Margaree,4,52,UPPER,AM,112,50.8,250,27,250
1993,5,16,,SW Margaree,4,52,UPPER,AM,112,50.8,255,37,255
1993,5,16,,SW Margaree,4,52,UPPER,AM,112,50.8,260,31,260
1993,5,16,,SW Margaree,4,52,UPPER,AM,112,50.8,265,35,265
1993,5,16,,SW Margaree,4,52,UPPER,AM,112,50.8,270,26,270
1993,5,16,,SW Margaree,4,52,UPPER,AM,112,50.8,275,22,275
1993,5,16,,SW Margaree,4,52,UPPER,AM,112,50.8,280,3,280
1993,5,16,,SW Margaree,4,52,UPPER,AM,112,50.8,285,4,285
1993,5,16,,SW Margaree,4,52,UPPER,AM,112,50.8,290,3,290
1993,5,16,,SW Margaree,4,52,UPPER,AM,112,50.8,295,1,295
1993,5,17,,SW Margaree,4,52,UPPER,AM,110,49.9,230,1,230
1993,5,17,,SW Margaree,4,52,UPPER,AM,110,49.9,235,17,235
1993,5,17,,SW Margaree,4,52,UPPER,AM,110,49.9,240,40,240
1993,5,17,,SW Margaree,4,52,UPPER,AM,110,49.9,245,43,245
1993,5,17,,SW Margaree,4,52,UPPER,AM,110,49.9,250,25,250
1993,5,17,,SW Margaree,4,52,UPPER,AM,110,49.9,255,21,255
1993,5,17,,SW Margaree,4,52,UPPER,AM,110,49.9,260,23,260
1993,5,17,,SW Margaree,4,52,UPPER,AM,110,49.9,265,12,265
1993,5,17,,SW Margaree,4,52,UPPER,AM,110,49.9,270,10,270
1993,5,17,,SW Margaree,4,52,UPPER,AM,110,49.9,275,9,275
1993,5,17,,SW Margaree,4,52,UPPER,AM,110,49.9,280,3,280
1993,5,17,,SW Margaree,4,52,UPPER,AM,110,49.9,285,1,285
1993,5,17,,SW Margaree,4,52,UPPER,AM,110,49.9,290,1,290
1993,5,22,,SW Margaree,4,52,UPPER,PM,113,51.3,230,1,230
1993,5,22,,SW Margaree,4,52,UPPER,PM,113,51.3,235,6,235
1993,5,22,,SW Margaree,4,52,UPPER,PM,113,51.3,240,31,240
1993,5,22,,SW Margaree,4,52,UPPER,PM,113,51.3,245,46,245
1993,5,22,,SW Margaree,4,52,UPPER,PM,113,51.3,250,44,250
1993,5,22,,SW Margaree,4,52,UPPER,PM,113,51.3,255,27,255
1993,5,22,,SW Margaree,4,52,UPPER,PM,113,51.3,260,14,260
1993,5,22,,SW Margaree,4,52,UPPER,PM,113,51.3,265,13,265
1993,5,22,,SW Margaree,4,52,UPPER,PM,113,51.3,270,15,270
1993,5,22,,SW Margaree,4,52,UPPER,PM,113,51.3,275,7,275
1993,5,22,,SW Margaree,4,52,UPPER,PM,113,51.3,280,6,280
1993,5,22,,SW Margaree,4,52,UPPER,PM,113,51.3,285,4,285
1993,5,22,,SW Margaree,4,52,UPPER,PM,113,51.3,290,1,290
1993,5,29,,SW Margaree,5,52,UPPER,AM,115,52.2,220,1,220
1993,5,29,,SW Margaree,5,52,UPPER,AM,115,52.2,225,3,225
1993,5,29,,SW Margaree,5,52,UPPER,AM,115,52.2,230,19,230
1993,5,29,,SW Margaree,5,52,UPPER,AM,115,52.2,235,47,235
1993,5,29,,SW Margaree,5,52,UPPER,AM,115,52.2,240,69,240
1993,5,29,,SW Margaree,5,52,UPPER,AM,115,52.2,245,63,245
1993,5,29,,SW Margaree,5,52,UPPER,AM,115,52.2,250,47,250
1993,5,29,,SW Margaree,5,52,UPPER,AM,115,52.2,255,19,255
1993,5,29,,SW Margaree,5,52,UPPER,AM,115,52.2,260,10,260
1993,5,29,,SW Margaree,5,52,UPPER,AM,115,52.2,265,4,265
1993,5,29,,SW Margaree,5,52,UPPER,AM,115,52.2,270,5,270
1993,5,29,,SW Margaree,5,52,UPPER,AM,115,52.2,275,1,275
1993,5,29,,SW Margaree,5,52,UPPER,AM,115,52.2,280,2,280
1993,5,29,,SW Margaree,5,52,UPPER,AM,115,52.2,285,1,285
1993,6,3,,SW Margaree,6,"52,60",UPPER,PM,119,54,240,46,240
1993,6,3,,SW Margaree,6,"52,60",UPPER,PM,119,54,245,42,245
1993,6,3,,SW Margaree,6,"52,60",UPPER,PM,119,54,250,34,250
1993,6,3,,SW Margaree,6,"52,60",UPPER,PM,119,54,255,26,255
1993,6,3,,SW Margaree,6,"52,60",UPPER,PM,119,54,260,19,260
1993,6,3,,SW Margaree,6,"52,60",UPPER,PM,119,54,265,2,265
1993,6,3,,SW Margaree,6,"52,60",UPPER,PM,119,54,270,14,270
1993,6,4,,SW Margaree,6,26,LOWER,PM,107,48.5,225,1,225
1993,5,16,,SW Margaree,4,7,LOWER,PM,94,42.6,230,2,230
1993,5,16,,SW Margaree,4,7,LOWER,PM,94,42.6,235,17,235
1993,5,16,,SW Margaree,4,7,LOWER,PM,94,42.6,240,44,240
1993,5,16,,SW Margaree,4,7,LOWER,PM,94,42.6,245,42,245
1993,5,16,,SW Margaree,4,7,LOWER,PM,94,42.6,250,32,250
1993,5,16,,SW Margaree,4,7,LOWER,PM,94,42.6,255,26,255
1993,5,16,,SW Margaree,4,7,LOWER,PM,94,42.6,260,24,260
1993,5,16,,SW Margaree,4,7,LOWER,PM,94,42.6,265,18,265
1993,5,16,,SW Margaree,4,7,LOWER,PM,94,42.6,270,17,270
1993,5,16,,SW Margaree,4,7,LOWER,PM,94,42.6,275,3,275
1993,5,16,,SW Margaree,4,7,LOWER,PM,94,42.6,280,3,280
1993,5,16,,SW Margaree,4,7,LOWER,PM,94,42.6,285,1,285
1993,5,19,,SW Margaree,4,7,LOWER,PM,109,49.4,230,4,230
1993,5,19,,SW Margaree,4,7,LOWER,PM,109,49.4,235,14,235
1993,5,19,,SW Margaree,4,7,LOWER,PM,109,49.4,240,28,240
1993,5,19,,SW Margaree,4,7,LOWER,PM,109,49.4,245,55,245
1993,5,19,,SW Margaree,4,7,LOWER,PM,109,49.4,250,48,250
1993,5,19,,SW Margaree,4,7,LOWER,PM,109,49.4,255,31,255
1993,5,19,,SW Margaree,4,7,LOWER,PM,109,49.4,260,13,260
1993,5,19,,SW Margaree,4,7,LOWER,PM,109,49.4,265,8,265
1993,5,19,,SW Margaree,4,7,LOWER,PM,109,49.4,270,10,270
1993,5,19,,SW Margaree,4,7,LOWER,PM,109,49.4,275,1,275
1993,5,19,,SW Margaree,4,7,LOWER,PM,109,49.4,280,2,280
1993,6,4,,SW Margaree,6,26,LOWER,PM,107,48.5,230,5,230
1993,6,4,,SW Margaree,6,26,LOWER,PM,107,48.5,235,29,235
1993,6,4,,SW Margaree,6,26,LOWER,PM,107,48.5,240,60,240
1993,6,4,,SW Margaree,6,26,LOWER,PM,107,48.5,245,56,245
1993,6,4,,SW Margaree,6,26,LOWER,PM,107,48.5,250,34,250
1993,6,4,,SW Margaree,6,26,LOWER,PM,107,48.5,255,15,255
1993,6,4,,SW Margaree,6,26,LOWER,PM,107,48.5,260,11,260
1993,6,4,,SW Margaree,6,26,LOWER,PM,107,48.5,265,1,265
1993,6,4,,SW Margaree,6,26,LOWER,PM,107,48.5,275,1,275
1993,5,15,,SW Margaree,3,49,UPPER,AM,122,55.3,230,1,230
1993,5,15,,SW Margaree,3,49,UPPER,AM,122,55.3,235,13,235
1993,5,15,,SW Margaree,3,49,UPPER,AM,122,55.3,240,32,240
1993,5,15,,SW Margaree,3,49,UPPER,AM,122,55.3,245,34,245
1993,5,15,,SW Margaree,3,49,UPPER,AM,122,55.3,250,31,250
1993,5,15,,SW Margaree,3,49,UPPER,AM,122,55.3,255,38,255
1993,5,15,,SW Margaree,3,49,UPPER,AM,122,55.3,260,26,260
1993,5,15,,SW Margaree,3,49,UPPER,AM,122,55.3,265,22,265
1993,5,15,,SW Margaree,3,49,UPPER,AM,122,55.3,270,16,270
1993,5,15,,SW Margaree,3,49,UPPER,AM,122,55.3,275,11,275
1993,5,15,,SW Margaree,3,49,UPPER,AM,122,55.3,280,3,280
1993,5,15,,SW Margaree,3,49,UPPER,AM,122,55.3,285,3,285
1993,5,15,,SW Margaree,3,49,UPPER,AM,122,55.3,290,1,290
1993,5,15,,SW Margaree,3,49,UPPER,AM,122,55.3,295,2,295
1993,5,15,,SW Margaree,3,49,UPPER,AM,122,55.3,300,1,300
1993,5,12,,SW Margaree,3,33,UPPER,AM,117,53.1,235,2,235
1993,5,12,,SW Margaree,3,33,UPPER,AM,117,53.1,240,19,240
1993,5,12,,SW Margaree,3,33,UPPER,AM,117,53.1,245,21,245
1993,5,12,,SW Margaree,3,33,UPPER,AM,117,53.1,250,23,250
1993,5,12,,SW Margaree,3,33,UPPER,AM,117,53.1,255,24,255
1993,5,12,,SW Margaree,3,33,UPPER,AM,117,53.1,260,20,260
1993,5,12,,SW Margaree,3,33,UPPER,AM,117,53.1,265,33,265
1993,5,12,,SW Margaree,3,33,UPPER,AM,117,53.1,270,29,270
1993,5,12,,SW Margaree,3,33,UPPER,AM,117,53.1,275,19,275
1993,5,12,,SW Margaree,3,33,UPPER,AM,117,53.1,280,5,280
1993,5,12,,SW Margaree,3,33,UPPER,AM,117,53.1,285,2,285
1993,5,12,,SW Margaree,3,33,UPPER,AM,117,53.1,290,1,290
1993,5,13,,SW Margaree,3,33,UPPER,PM,115,52.2,240,15,240
1993,5,13,,SW Margaree,3,33,UPPER,PM,115,52.2,245,27,245
1993,5,13,,SW Margaree,3,33,UPPER,PM,115,52.2,250,26,250
1993,5,13,,SW Margaree,3,33,UPPER,PM,115,52.2,255,34,255
1993,5,13,,SW Margaree,3,33,UPPER,PM,115,52.2,260,30,260
1993,5,13,,SW Margaree,3,33,UPPER,PM,115,52.2,265,13,265
1993,5,13,,SW Margaree,3,33,UPPER,PM,115,52.2,270,21,270
1993,5,13,,SW Margaree,3,33,UPPER,PM,115,52.2,275,25,275
1993,5,13,,SW Margaree,3,33,UPPER,PM,115,52.2,280,8,280
1993,5,13,,SW Margaree,3,33,UPPER,PM,115,52.2,285,11,285
1993,5,18,,SW Margaree,4,33,UPPER,PM,119,54,230,3,230
1993,5,18,,SW Margaree,4,33,UPPER,PM,119,54,235,19,235
1993,5,18,,SW Margaree,4,33,UPPER,PM,119,54,240,41,240
1993,5,18,,SW Margaree,4,33,UPPER,PM,119,54,245,56,245
1993,5,18,,SW Margaree,4,33,UPPER,PM,119,54,250,30,250
1993,5,18,,SW Margaree,4,33,UPPER,PM,119,54,255,22,255
1993,5,18,,SW Margaree,4,33,UPPER,PM,119,54,260,27,260
1993,5,18,,SW Margaree,4,33,UPPER,PM,119,54,265,13,265
1993,5,18,,SW Margaree,4,33,UPPER,PM,119,54,270,8,270
1993,5,18,,SW Margaree,4,33,UPPER,PM,119,54,275,4,275
1993,5,18,,SW Margaree,4,33,UPPER,PM,119,54,280,1,280
1993,5,18,,SW Margaree,4,33,UPPER,PM,119,54,285,2,285
1993,5,18,,SW Margaree,4,33,UPPER,PM,119,54,305,1,305
1993,5,19,,SW Margaree,4,33,UPPER,AM,69,31.3,235,10,235
1993,5,19,,SW Margaree,4,33,UPPER,AM,69,31.3,240,22,240
1993,5,19,,SW Margaree,4,33,UPPER,AM,69,31.3,245,26,245
1993,5,19,,SW Margaree,4,33,UPPER,AM,69,31.3,250,23,250
1993,5,19,,SW Margaree,4,33,UPPER,AM,69,31.3,255,19,255
1993,5,19,,SW Margaree,4,33,UPPER,AM,69,31.3,260,10,260
1993,5,19,,SW Margaree,4,33,UPPER,AM,69,31.3,265,11,265
1993,5,19,,SW Margaree,4,33,UPPER,AM,69,31.3,270,7,270
1993,5,19,,SW Margaree,4,33,UPPER,AM,69,31.3,275,3,275
1993,6,4,,SW Margaree,6,41,UPPER,PM,124,56.2,230,3,230
1993,6,4,,SW Margaree,6,41,UPPER,PM,124,56.2,235,32,235
1993,6,4,,SW Margaree,6,41,UPPER,PM,124,56.2,240,61,240
1993,6,4,,SW Margaree,6,41,UPPER,PM,124,56.2,245,51,245
1993,6,4,,SW Margaree,6,41,UPPER,PM,124,56.2,250,55,250
1993,6,4,,SW Margaree,6,41,UPPER,PM,124,56.2,255,25,255
1993,6,4,,SW Margaree,6,41,UPPER,PM,124,56.2,260,8,260
1993,6,4,,SW Margaree,6,41,UPPER,PM,124,56.2,265,5,265
1993,6,4,,SW Margaree,6,41,UPPER,PM,124,56.2,270,2,270
1993,6,4,,SW Margaree,6,41,UPPER,PM,124,56.2,275,2,275
1993,6,4,,SW Margaree,6,41,UPPER,PM,124,56.2,285,2,285
1993,6,5,,SW Margaree,6,8,LOWER,AM,116,52.6,225,1,225
1993,6,5,,SW Margaree,6,8,LOWER,AM,116,52.6,230,1,230
1993,6,5,,SW Margaree,6,8,LOWER,AM,116,52.6,235,19,235
1993,6,5,,SW Margaree,6,8,LOWER,AM,116,52.6,240,56,240
1993,6,5,,SW Margaree,6,8,LOWER,AM,116,52.6,245,50,245
1993,6,5,,SW Margaree,6,8,LOWER,AM,116,52.6,250,40,250
1993,6,5,,SW Margaree,6,8,LOWER,AM,116,52.6,255,33,255
1993,6,5,,SW Margaree,6,8,LOWER,AM,116,52.6,260,2,260
1993,6,5,,SW Margaree,6,8,LOWER,AM,116,52.6,265,7,265
1993,6,5,,SW Margaree,6,8,LOWER,AM,116,52.6,270,1,270
1993,6,6,,SW Margaree,7,33,UPPER,AM,120,54.4,225,2,225
1993,6,6,,SW Margaree,7,33,UPPER,AM,120,54.4,230,10,230
1993,6,6,,SW Margaree,7,33,UPPER,AM,120,54.4,235,32,235
1993,6,6,,SW Margaree,7,33,UPPER,AM,120,54.4,240,50,240
1993,6,6,,SW Margaree,7,33,UPPER,AM,120,54.4,245,80,245
1993,6,6,,SW Margaree,7,33,UPPER,AM,120,54.4,250,44,250
1993,6,6,,SW Margaree,7,33,UPPER,AM,120,54.4,255,18,255
1993,6,6,,SW Margaree,7,33,UPPER,AM,120,54.4,260,5,260
1993,6,6,,SW Margaree,7,33,UPPER,AM,120,54.4,265,2,265
1993,6,9,,SW Margaree,7,33,UPPER,AM,106,48.1,225,3,225
1993,5,25,,SW Margaree,5,38,UPPER,PM,129,58.5,230,1,230
1993,5,25,,SW Margaree,5,38,UPPER,PM,129,58.5,235,22,235
1993,5,25,,SW Margaree,5,38,UPPER,PM,129,58.5,240,57,240
1993,5,25,,SW Margaree,5,38,UPPER,PM,129,58.5,245,63,245
1993,5,25,,SW Margaree,5,38,UPPER,PM,129,58.5,250,66,250
1993,5,25,,SW Margaree,5,38,UPPER,PM,129,58.5,255,25,255
1993,5,25,,SW Margaree,5,38,UPPER,PM,129,58.5,260,12,260
1993,5,25,,SW Margaree,5,38,UPPER,PM,129,58.5,265,6,265
1993,5,25,,SW Margaree,5,38,UPPER,PM,129,58.5,270,8,270
1993,5,25,,SW Margaree,5,38,UPPER,PM,129,58.5,275,3,275
1993,5,25,,SW Margaree,5,38,UPPER,PM,129,58.5,285,1,285
1993,5,10,,SW Margaree,3,1,LOWER,PM,22,10,235,1,235
1993,5,10,,SW Margaree,3,1,LOWER,PM,22,10,240,5,240
1993,5,10,,SW Margaree,3,1,LOWER,PM,22,10,245,4,245
1993,5,10,,SW Margaree,3,1,LOWER,PM,22,10,250,4,250
1993,5,10,,SW Margaree,3,1,LOWER,PM,22,10,255,5,255
1993,5,10,,SW Margaree,3,1,LOWER,PM,22,10,260,6,260
1993,5,10,,SW Margaree,3,1,LOWER,PM,22,10,265,6,265
1993,5,10,,SW Margaree,3,1,LOWER,PM,22,10,270,4,270
1993,5,10,,SW Margaree,3,1,LOWER,PM,22,10,275,2,275
1993,5,10,,SW Margaree,3,1,LOWER,PM,22,10,280,1,280
1993,5,10,,SW Margaree,3,1,LOWER,PM,22,10,285,1,285
1993,5,18,,SW Margaree,4,1,LOWER,PM,117,53.1,230,7,230
1993,5,18,,SW Margaree,4,1,LOWER,PM,117,53.1,235,10,235
1993,5,18,,SW Margaree,4,1,LOWER,PM,117,53.1,240,51,240
1993,5,18,,SW Margaree,4,1,LOWER,PM,117,53.1,245,67,245
1993,5,18,,SW Margaree,4,1,LOWER,PM,117,53.1,250,43,250
1993,5,18,,SW Margaree,4,1,LOWER,PM,117,53.1,255,28,255
1993,5,18,,SW Margaree,4,1,LOWER,PM,117,53.1,260,11,260
1993,5,18,,SW Margaree,4,1,LOWER,PM,117,53.1,265,4,265
1993,5,18,,SW Margaree,4,1,LOWER,PM,117,53.1,270,2,270
1993,5,18,,SW Margaree,4,1,LOWER,PM,117,53.1,275,2,275
1993,5,18,,SW Margaree,4,1,LOWER,PM,117,53.1,285,1,285
1993,5,18,,SW Margaree,4,1,LOWER,PM,117,53.1,290,1,290
1993,5,23,,SW Margaree,5,"1,8",LOWER,PM,109,49.4,230,3,230
1993,5,23,,SW Margaree,5,"1,8",LOWER,PM,109,49.4,235,22,235
1993,5,23,,SW Margaree,5,"1,8",LOWER,PM,109,49.4,240,45,240
1993,5,23,,SW Margaree,5,"1,8",LOWER,PM,109,49.4,245,55,245
1993,5,23,,SW Margaree,5,"1,8",LOWER,PM,109,49.4,250,41,250
1993,5,23,,SW Margaree,5,"1,8",LOWER,PM,109,49.4,255,25,255
1993,5,23,,SW Margaree,5,"1,8",LOWER,PM,109,49.4,260,9,260
1993,5,23,,SW Margaree,5,"1,8",LOWER,PM,109,49.4,265,8,265
1993,5,23,,SW Margaree,5,"1,8",LOWER,PM,109,49.4,270,4,270
1993,5,23,,SW Margaree,5,"1,8",LOWER,PM,109,49.4,275,1,275
1993,5,27,,SW Margaree,5,"1,8",LOWER,PM,116,52.6,230,2,230
1993,5,27,,SW Margaree,5,"1,8",LOWER,PM,116,52.6,235,29,235
1993,5,27,,SW Margaree,5,"1,8",LOWER,PM,116,52.6,240,57,240
1993,5,27,,SW Margaree,5,"1,8",LOWER,PM,116,52.6,245,41,245
1993,5,27,,SW Margaree,5,"1,8",LOWER,PM,116,52.6,250,36,250
1993,5,27,,SW Margaree,5,"1,8",LOWER,PM,116,52.6,255,26,255
1993,5,27,,SW Margaree,5,"1,8",LOWER,PM,116,52.6,260,18,260
1993,5,27,,SW Margaree,5,"1,8",LOWER,PM,116,52.6,265,28,265
1993,5,27,,SW Margaree,5,"1,8",LOWER,PM,116,52.6,270,1,270
1993,5,27,,SW Margaree,5,"1,8",LOWER,PM,116,52.6,305,1,305
1993,6,9,,SW Margaree,7,33,UPPER,AM,106,48.1,230,8,230
1993,6,9,,SW Margaree,7,33,UPPER,AM,106,48.1,235,48,235
1993,6,9,,SW Margaree,7,33,UPPER,AM,106,48.1,240,56,240
1993,6,9,,SW Margaree,7,33,UPPER,AM,106,48.1,245,48,245
1993,6,9,,SW Margaree,7,33,UPPER,AM,106,48.1,250,40,250
1993,6,9,,SW Margaree,7,33,UPPER,AM,106,48.1,255,12,255
1993,6,9,,SW Margaree,7,33,UPPER,AM,106,48.1,260,3,260
