yy,mm,dd,Time,river,week,site,loc,period,wt_lbs,wt_kg,lgth,freq,Flbin,DATETIME,SITE1,SITE2,SITE3,id,length_bin_id,FLAG_SITE,FLAG_PERIOD,FLAG_AM_PM_PERIOD_DISCREPANCIES
2010,5,29,1445.0,SW MARGAREE,5,25,LOWER,PM,115.0,52.2,265,3,265,2010-05-29 14:45:00,25,,,2010052925,26.5,,,
2010,5,29,1445.0,SW MARGAREE,5,25,LOWER,PM,115.0,52.2,270,4,270,2010-05-29 14:45:00,25,,,2010052925,27.0,,,
2010,5,29,1445.0,SW MARGAREE,5,25,LOWER,PM,115.0,52.2,285,1,285,2010-05-29 14:45:00,25,,,2010052925,28.5,,,
2010,6,1,900.0,SW MARGAREE,6,25,LOWER,AM,121.0,54.9,220,4,220,2010-06-01 09:00:00,25,,,2010060125,22.0,,,
2010,6,1,900.0,SW MARGAREE,6,25,LOWER,AM,121.0,54.9,225,10,225,2010-06-01 09:00:00,25,,,2010060125,22.5,,,
2010,6,1,900.0,SW MARGAREE,6,25,LOWER,AM,121.0,54.9,230,48,230,2010-06-01 09:00:00,25,,,2010060125,23.0,,,
2010,6,1,900.0,SW MARGAREE,6,25,LOWER,AM,121.0,54.9,235,55,235,2010-06-01 09:00:00,25,,,2010060125,23.5,,,
2010,6,1,900.0,SW MARGAREE,6,25,LOWER,AM,121.0,54.9,240,67,240,2010-06-01 09:00:00,25,,,2010060125,24.0,,,
2010,6,1,900.0,SW MARGAREE,6,25,LOWER,AM,121.0,54.9,245,54,245,2010-06-01 09:00:00,25,,,2010060125,24.5,,,
2010,6,1,900.0,SW MARGAREE,6,25,LOWER,AM,121.0,54.9,250,30,250,2010-06-01 09:00:00,25,,,2010060125,25.0,,,
2010,6,1,900.0,SW MARGAREE,6,25,LOWER,AM,121.0,54.9,255,12,255,2010-06-01 09:00:00,25,,,2010060125,25.5,,,
2010,6,1,900.0,SW MARGAREE,6,25,LOWER,AM,121.0,54.9,260,6,260,2010-06-01 09:00:00,25,,,2010060125,26.0,,,
2010,6,1,900.0,SW MARGAREE,6,25,LOWER,AM,121.0,54.9,265,5,265,2010-06-01 09:00:00,25,,,2010060125,26.5,,,
2010,6,1,900.0,SW MARGAREE,6,25,LOWER,AM,121.0,54.9,270,3,270,2010-06-01 09:00:00,25,,,2010060125,27.0,,,
2010,6,1,900.0,SW MARGAREE,6,25,LOWER,AM,121.0,54.9,275,1,275,2010-06-01 09:00:00,25,,,2010060125,27.5,,,
2010,6,1,1455.0,SW MARGAREE,6,41,UPPER,PM,51.0,23.1,215,1,215,2010-06-01 14:55:00,41,,,2010060141,21.5,,,
2010,6,1,1455.0,SW MARGAREE,6,41,UPPER,PM,51.0,23.1,220,3,220,2010-06-01 14:55:00,41,,,2010060141,22.0,,,
2010,6,1,1455.0,SW MARGAREE,6,41,UPPER,PM,51.0,23.1,225,3,225,2010-06-01 14:55:00,41,,,2010060141,22.5,,,
2010,6,1,1455.0,SW MARGAREE,6,41,UPPER,PM,51.0,23.1,230,16,230,2010-06-01 14:55:00,41,,,2010060141,23.0,,,
2010,6,1,1455.0,SW MARGAREE,6,41,UPPER,PM,51.0,23.1,235,26,235,2010-06-01 14:55:00,41,,,2010060141,23.5,,,
2010,6,1,1455.0,SW MARGAREE,6,41,UPPER,PM,51.0,23.1,240,28,240,2010-06-01 14:55:00,41,,,2010060141,24.0,,,
2010,6,1,1455.0,SW MARGAREE,6,41,UPPER,PM,51.0,23.1,245,21,245,2010-06-01 14:55:00,41,,,2010060141,24.5,,,
2010,6,1,1455.0,SW MARGAREE,6,41,UPPER,PM,51.0,23.1,250,15,250,2010-06-01 14:55:00,41,,,2010060141,25.0,,,
2010,6,1,1455.0,SW MARGAREE,6,41,UPPER,PM,51.0,23.1,255,9,255,2010-06-01 14:55:00,41,,,2010060141,25.5,,,
2010,6,1,1455.0,SW MARGAREE,6,41,UPPER,PM,51.0,23.1,260,1,260,2010-06-01 14:55:00,41,,,2010060141,26.0,,,
2010,6,2,850.0,SW MARGAREE,6,26,LOWER,AM,101.0,45.8,215,1,215,2010-06-02 08:50:00,26,,,2010060226,21.5,,,
2010,6,2,850.0,SW MARGAREE,6,26,LOWER,AM,101.0,45.8,220,2,220,2010-06-02 08:50:00,26,,,2010060226,22.0,,,
2010,6,2,850.0,SW MARGAREE,6,26,LOWER,AM,101.0,45.8,225,18,225,2010-06-02 08:50:00,26,,,2010060226,22.5,,,
2010,6,2,850.0,SW MARGAREE,6,26,LOWER,AM,101.0,45.8,230,57,230,2010-06-02 08:50:00,26,,,2010060226,23.0,,,
2010,6,2,850.0,SW MARGAREE,6,26,LOWER,AM,101.0,45.8,235,65,235,2010-06-02 08:50:00,26,,,2010060226,23.5,,,
2010,6,2,850.0,SW MARGAREE,6,26,LOWER,AM,101.0,45.8,240,45,240,2010-06-02 08:50:00,26,,,2010060226,24.0,,,
2010,6,2,850.0,SW MARGAREE,6,26,LOWER,AM,101.0,45.8,245,24,245,2010-06-02 08:50:00,26,,,2010060226,24.5,,,
2010,6,2,850.0,SW MARGAREE,6,26,LOWER,AM,101.0,45.8,250,20,250,2010-06-02 08:50:00,26,,,2010060226,25.0,,,
2010,6,2,850.0,SW MARGAREE,6,26,LOWER,AM,101.0,45.8,255,14,255,2010-06-02 08:50:00,26,,,2010060226,25.5,,,
2010,6,2,850.0,SW MARGAREE,6,26,LOWER,AM,101.0,45.8,260,7,260,2010-06-02 08:50:00,26,,,2010060226,26.0,,,
2010,6,2,850.0,SW MARGAREE,6,26,LOWER,AM,101.0,45.8,265,4,265,2010-06-02 08:50:00,26,,,2010060226,26.5,,,
2010,6,2,850.0,SW MARGAREE,6,26,LOWER,AM,101.0,45.8,270,1,270,2010-06-02 08:50:00,26,,,2010060226,27.0,,,
2010,6,2,1713.0,SW MARGAREE,6,41,UPPER,PM,111.0,50.3,215,1,215,2010-06-02 17:13:00,41,,,2010060241,21.5,,,
2010,6,2,1713.0,SW MARGAREE,6,41,UPPER,PM,111.0,50.3,220,2,220,2010-06-02 17:13:00,41,,,2010060241,22.0,,,
2010,6,2,1713.0,SW MARGAREE,6,41,UPPER,PM,111.0,50.3,225,14,225,2010-06-02 17:13:00,41,,,2010060241,22.5,,,
2010,6,2,1713.0,SW MARGAREE,6,41,UPPER,PM,111.0,50.3,230,53,230,2010-06-02 17:13:00,41,,,2010060241,23.0,,,
2010,6,2,1713.0,SW MARGAREE,6,41,UPPER,PM,111.0,50.3,235,46,235,2010-06-02 17:13:00,41,,,2010060241,23.5,,,
2010,6,2,1713.0,SW MARGAREE,6,41,UPPER,PM,111.0,50.3,240,83,240,2010-06-02 17:13:00,41,,,2010060241,24.0,,,
2010,6,2,1713.0,SW MARGAREE,6,41,UPPER,PM,111.0,50.3,245,38,245,2010-06-02 17:13:00,41,,,2010060241,24.5,,,
2010,6,2,1713.0,SW MARGAREE,6,41,UPPER,PM,111.0,50.3,250,20,250,2010-06-02 17:13:00,41,,,2010060241,25.0,,,
2010,6,2,1713.0,SW MARGAREE,6,41,UPPER,PM,111.0,50.3,255,12,255,2010-06-02 17:13:00,41,,,2010060241,25.5,,,
2010,6,2,1713.0,SW MARGAREE,6,41,UPPER,PM,111.0,50.3,260,9,260,2010-06-02 17:13:00,41,,,2010060241,26.0,,,
2010,6,2,1713.0,SW MARGAREE,6,41,UPPER,PM,111.0,50.3,265,4,265,2010-06-02 17:13:00,41,,,2010060241,26.5,,,
2010,6,2,1713.0,SW MARGAREE,6,41,UPPER,PM,111.0,50.3,270,4,270,2010-06-02 17:13:00,41,,,2010060241,27.0,,,
2010,6,3,850.0,SW MARGAREE,6,41,UPPER,AM,103.0,46.7,225,2,225,2010-06-03 08:50:00,41,,,2010060341,22.5,,,
2010,6,3,850.0,SW MARGAREE,6,41,UPPER,AM,103.0,46.7,230,38,230,2010-06-03 08:50:00,41,,,2010060341,23.0,,,
2010,6,3,850.0,SW MARGAREE,6,41,UPPER,AM,103.0,46.7,235,62,235,2010-06-03 08:50:00,41,,,2010060341,23.5,,,
2010,6,3,850.0,SW MARGAREE,6,41,UPPER,AM,103.0,46.7,240,62,240,2010-06-03 08:50:00,41,,,2010060341,24.0,,,
2010,6,3,850.0,SW MARGAREE,6,41,UPPER,AM,103.0,46.7,245,49,245,2010-06-03 08:50:00,41,,,2010060341,24.5,,,
2010,6,3,850.0,SW MARGAREE,6,41,UPPER,AM,103.0,46.7,250,21,250,2010-06-03 08:50:00,41,,,2010060341,25.0,,,
2010,6,3,850.0,SW MARGAREE,6,41,UPPER,AM,103.0,46.7,255,13,255,2010-06-03 08:50:00,41,,,2010060341,25.5,,,
2010,6,3,850.0,SW MARGAREE,6,41,UPPER,AM,103.0,46.7,260,4,260,2010-06-03 08:50:00,41,,,2010060341,26.0,,,
2010,6,3,850.0,SW MARGAREE,6,41,UPPER,AM,103.0,46.7,265,4,265,2010-06-03 08:50:00,41,,,2010060341,26.5,,,
2010,6,3,850.0,SW MARGAREE,6,41,UPPER,AM,103.0,46.7,270,4,270,2010-06-03 08:50:00,41,,,2010060341,27.0,,,
2010,6,3,1400.0,SW MARGAREE,6,26,LOWER,PM,129.0,58.5,225,16,225,2010-06-03 14:00:00,26,,,2010060326,22.5,,,
2010,6,3,1400.0,SW MARGAREE,6,26,LOWER,PM,129.0,58.5,230,37,230,2010-06-03 14:00:00,26,,,2010060326,23.0,,,
2010,6,3,1400.0,SW MARGAREE,6,26,LOWER,PM,129.0,58.5,235,73,235,2010-06-03 14:00:00,26,,,2010060326,23.5,,,
2010,6,3,1400.0,SW MARGAREE,6,26,LOWER,PM,129.0,58.5,240,91,240,2010-06-03 14:00:00,26,,,2010060326,24.0,,,
2010,6,3,1400.0,SW MARGAREE,6,26,LOWER,PM,129.0,58.5,245,46,245,2010-06-03 14:00:00,26,,,2010060326,24.5,,,
2010,6,3,1400.0,SW MARGAREE,6,26,LOWER,PM,129.0,58.5,250,35,250,2010-06-03 14:00:00,26,,,2010060326,25.0,,,
2010,6,3,1400.0,SW MARGAREE,6,26,LOWER,PM,129.0,58.5,255,15,255,2010-06-03 14:00:00,26,,,2010060326,25.5,,,
2010,6,3,1400.0,SW MARGAREE,6,26,LOWER,PM,129.0,58.5,260,6,260,2010-06-03 14:00:00,26,,,2010060326,26.0,,,
2010,6,3,1400.0,SW MARGAREE,6,26,LOWER,PM,129.0,58.5,265,3,265,2010-06-03 14:00:00,26,,,2010060326,26.5,,,
2010,6,3,1400.0,SW MARGAREE,6,26,LOWER,PM,129.0,58.5,270,4,270,2010-06-03 14:00:00,26,,,2010060326,27.0,,,
2010,6,8,1400.0,SW MARGAREE,7,41,UPPER,PM,116.0,52.6,220,2,220,2010-06-08 14:00:00,41,,,2010060841,22.0,,,
2010,6,8,1400.0,SW MARGAREE,7,41,UPPER,PM,116.0,52.6,225,18,225,2010-06-08 14:00:00,41,,,2010060841,22.5,,,
2010,6,8,1400.0,SW MARGAREE,7,41,UPPER,PM,116.0,52.6,230,54,230,2010-06-08 14:00:00,41,,,2010060841,23.0,,,
2010,6,8,1400.0,SW MARGAREE,7,41,UPPER,PM,116.0,52.6,235,49,235,2010-06-08 14:00:00,41,,,2010060841,23.5,,,
2010,6,8,1400.0,SW MARGAREE,7,41,UPPER,PM,116.0,52.6,240,72,240,2010-06-08 14:00:00,41,,,2010060841,24.0,,,
2010,6,8,1400.0,SW MARGAREE,7,41,UPPER,PM,116.0,52.6,245,44,245,2010-06-08 14:00:00,41,,,2010060841,24.5,,,
2010,6,8,1400.0,SW MARGAREE,7,41,UPPER,PM,116.0,52.6,250,25,250,2010-06-08 14:00:00,41,,,2010060841,25.0,,,
2010,6,8,1400.0,SW MARGAREE,7,41,UPPER,PM,116.0,52.6,255,14,255,2010-06-08 14:00:00,41,,,2010060841,25.5,,,
2010,6,8,1400.0,SW MARGAREE,7,41,UPPER,PM,116.0,52.6,260,4,260,2010-06-08 14:00:00,41,,,2010060841,26.0,,,
2010,6,8,1400.0,SW MARGAREE,7,41,UPPER,PM,116.0,52.6,265,5,265,2010-06-08 14:00:00,41,,,2010060841,26.5,,,
2010,6,8,1400.0,SW MARGAREE,7,41,UPPER,PM,116.0,52.6,270,1,270,2010-06-08 14:00:00,41,,,2010060841,27.0,,,
2010,6,8,1400.0,SW MARGAREE,7,41,UPPER,PM,116.0,52.6,275,1,275,2010-06-08 14:00:00,41,,,2010060841,27.5,,,
2010,6,8,1400.0,SW MARGAREE,7,41,UPPER,PM,116.0,52.6,280,4,280,2010-06-08 14:00:00,41,,,2010060841,28.0,,,
2010,6,8,1400.0,SW MARGAREE,7,41,UPPER,PM,116.0,52.6,285,1,285,2010-06-08 14:00:00,41,,,2010060841,28.5,,,
2010,6,8,1400.0,SW MARGAREE,7,41,UPPER,PM,116.0,52.6,290,1,290,2010-06-08 14:00:00,41,,,2010060841,29.0,,,
2010,6,9,835.0,SW MARGAREE,7,41,UPPER,AM,121.0,54.9,220,6,220,2010-06-09 08:35:00,41,,,2010060941,22.0,,,
2010,6,9,835.0,SW MARGAREE,7,41,UPPER,AM,121.0,54.9,225,14,225,2010-06-09 08:35:00,41,,,2010060941,22.5,,,
2010,6,9,835.0,SW MARGAREE,7,41,UPPER,AM,121.0,54.9,230,42,230,2010-06-09 08:35:00,41,,,2010060941,23.0,,,
2010,6,9,835.0,SW MARGAREE,7,41,UPPER,AM,121.0,54.9,235,63,235,2010-06-09 08:35:00,41,,,2010060941,23.5,,,
2010,6,9,835.0,SW MARGAREE,7,41,UPPER,AM,121.0,54.9,240,65,240,2010-06-09 08:35:00,41,,,2010060941,24.0,,,
2010,6,9,835.0,SW MARGAREE,7,41,UPPER,AM,121.0,54.9,245,42,245,2010-06-09 08:35:00,41,,,2010060941,24.5,,,
2010,6,9,835.0,SW MARGAREE,7,41,UPPER,AM,121.0,54.9,250,38,250,2010-06-09 08:35:00,41,,,2010060941,25.0,,,
2010,6,9,835.0,SW MARGAREE,7,41,UPPER,AM,121.0,54.9,255,16,255,2010-06-09 08:35:00,41,,,2010060941,25.5,,,
2010,6,9,835.0,SW MARGAREE,7,41,UPPER,AM,121.0,54.9,260,14,260,2010-06-09 08:35:00,41,,,2010060941,26.0,,,
2010,6,9,835.0,SW MARGAREE,7,41,UPPER,AM,121.0,54.9,265,3,265,2010-06-09 08:35:00,41,,,2010060941,26.5,,,
2010,6,9,835.0,SW MARGAREE,7,41,UPPER,AM,121.0,54.9,275,1,275,2010-06-09 08:35:00,41,,,2010060941,27.5,,,
2010,6,9,835.0,SW MARGAREE,7,41,UPPER,AM,121.0,54.9,280,1,280,2010-06-09 08:35:00,41,,,2010060941,28.0,,,
2010,6,10,840.0,SW MARGAREE,7,41,UPPER,AM,103.0,46.7,205,1,205,2010-06-10 08:40:00,41,,,2010061041,20.5,,,
2010,6,10,840.0,SW MARGAREE,7,41,UPPER,AM,103.0,46.7,210,1,210,2010-06-10 08:40:00,41,,,2010061041,21.0,,,
2010,6,10,840.0,SW MARGAREE,7,41,UPPER,AM,103.0,46.7,215,2,215,2010-06-10 08:40:00,41,,,2010061041,21.5,,,
2010,6,10,840.0,SW MARGAREE,7,41,UPPER,AM,103.0,46.7,220,17,220,2010-06-10 08:40:00,41,,,2010061041,22.0,,,
2010,6,10,840.0,SW MARGAREE,7,41,UPPER,AM,103.0,46.7,225,22,225,2010-06-10 08:40:00,41,,,2010061041,22.5,,,
2010,6,10,840.0,SW MARGAREE,7,41,UPPER,AM,103.0,46.7,230,45,230,2010-06-10 08:40:00,41,,,2010061041,23.0,,,
2010,6,10,840.0,SW MARGAREE,7,41,UPPER,AM,103.0,46.7,235,51,235,2010-06-10 08:40:00,41,,,2010061041,23.5,,,
2010,6,10,840.0,SW MARGAREE,7,41,UPPER,AM,103.0,46.7,240,45,240,2010-06-10 08:40:00,41,,,2010061041,24.0,,,
2010,6,10,840.0,SW MARGAREE,7,41,UPPER,AM,103.0,46.7,245,30,245,2010-06-10 08:40:00,41,,,2010061041,24.5,,,
2010,6,10,840.0,SW MARGAREE,7,41,UPPER,AM,103.0,46.7,250,27,250,2010-06-10 08:40:00,41,,,2010061041,25.0,,,
2010,6,10,840.0,SW MARGAREE,7,41,UPPER,AM,103.0,46.7,255,16,255,2010-06-10 08:40:00,41,,,2010061041,25.5,,,
2010,6,10,840.0,SW MARGAREE,7,41,UPPER,AM,103.0,46.7,260,5,260,2010-06-10 08:40:00,41,,,2010061041,26.0,,,
2010,6,10,840.0,SW MARGAREE,7,41,UPPER,AM,103.0,46.7,265,5,265,2010-06-10 08:40:00,41,,,2010061041,26.5,,,
2010,6,10,840.0,SW MARGAREE,7,41,UPPER,AM,103.0,46.7,275,2,275,2010-06-10 08:40:00,41,,,2010061041,27.5,,,
2010,6,10,1400.0,SW MARGAREE,7,26,LOWER,PM,49.0,22.2,210,1,210,2010-06-10 14:00:00,26,,,2010061026,21.0,,,
2010,6,10,1400.0,SW MARGAREE,7,26,LOWER,PM,49.0,22.2,215,1,215,2010-06-10 14:00:00,26,,,2010061026,21.5,,,
2010,6,10,1400.0,SW MARGAREE,7,26,LOWER,PM,49.0,22.2,220,9,220,2010-06-10 14:00:00,26,,,2010061026,22.0,,,
2010,6,10,1400.0,SW MARGAREE,7,26,LOWER,PM,49.0,22.2,225,11,225,2010-06-10 14:00:00,26,,,2010061026,22.5,,,
2010,6,10,1400.0,SW MARGAREE,7,26,LOWER,PM,49.0,22.2,230,12,230,2010-06-10 14:00:00,26,,,2010061026,23.0,,,
2010,6,10,1400.0,SW MARGAREE,7,26,LOWER,PM,49.0,22.2,235,21,235,2010-06-10 14:00:00,26,,,2010061026,23.5,,,
2010,6,10,1400.0,SW MARGAREE,7,26,LOWER,PM,49.0,22.2,240,24,240,2010-06-10 14:00:00,26,,,2010061026,24.0,,,
2010,6,10,1400.0,SW MARGAREE,7,26,LOWER,PM,49.0,22.2,245,20,245,2010-06-10 14:00:00,26,,,2010061026,24.5,,,
2010,6,10,1400.0,SW MARGAREE,7,26,LOWER,PM,49.0,22.2,250,7,250,2010-06-10 14:00:00,26,,,2010061026,25.0,,,
2010,6,10,1400.0,SW MARGAREE,7,26,LOWER,PM,49.0,22.2,255,15,255,2010-06-10 14:00:00,26,,,2010061026,25.5,,,
2010,6,10,1400.0,SW MARGAREE,7,26,LOWER,PM,49.0,22.2,260,1,260,2010-06-10 14:00:00,26,,,2010061026,26.0,,,
2010,6,10,1400.0,SW MARGAREE,7,26,LOWER,PM,49.0,22.2,265,2,265,2010-06-10 14:00:00,26,,,2010061026,26.5,,,
2010,6,10,1400.0,SW MARGAREE,7,26,LOWER,PM,49.0,22.2,270,1,270,2010-06-10 14:00:00,26,,,2010061026,27.0,,,
2010,6,10,1400.0,SW MARGAREE,7,26,LOWER,PM,49.0,22.2,275,1,275,2010-06-10 14:00:00,26,,,2010061026,27.5,,,
2010,6,11,900.0,SW MARGAREE,7,41,UPPER,AM,108.0,49.0,215,1,215,2010-06-11 09:00:00,41,,,2010061141,21.5,,,
2010,6,11,900.0,SW MARGAREE,7,41,UPPER,AM,108.0,49.0,225,6,225,2010-06-11 09:00:00,41,,,2010061141,22.5,,,
2010,6,11,900.0,SW MARGAREE,7,41,UPPER,AM,108.0,49.0,230,24,230,2010-06-11 09:00:00,41,,,2010061141,23.0,,,
2010,6,11,900.0,SW MARGAREE,7,41,UPPER,AM,108.0,49.0,235,51,235,2010-06-11 09:00:00,41,,,2010061141,23.5,,,
2010,6,11,900.0,SW MARGAREE,7,41,UPPER,AM,108.0,49.0,240,45,240,2010-06-11 09:00:00,41,,,2010061141,24.0,,,
2010,6,11,900.0,SW MARGAREE,7,41,UPPER,AM,108.0,49.0,245,52,245,2010-06-11 09:00:00,41,,,2010061141,24.5,,,
2010,6,11,900.0,SW MARGAREE,7,41,UPPER,AM,108.0,49.0,250,25,250,2010-06-11 09:00:00,41,,,2010061141,25.0,,,
2010,6,11,900.0,SW MARGAREE,7,41,UPPER,AM,108.0,49.0,255,24,255,2010-06-11 09:00:00,41,,,2010061141,25.5,,,
2010,6,11,900.0,SW MARGAREE,7,41,UPPER,AM,108.0,49.0,260,15,260,2010-06-11 09:00:00,41,,,2010061141,26.0,,,
2010,6,11,900.0,SW MARGAREE,7,41,UPPER,AM,108.0,49.0,265,8,265,2010-06-11 09:00:00,41,,,2010061141,26.5,,,
2010,6,11,900.0,SW MARGAREE,7,41,UPPER,AM,108.0,49.0,270,5,270,2010-06-11 09:00:00,41,,,2010061141,27.0,,,
2010,6,11,900.0,SW MARGAREE,7,41,UPPER,AM,108.0,49.0,275,1,275,2010-06-11 09:00:00,41,,,2010061141,27.5,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,205,2,205,2010-06-12 08:45:00,26,,,2010061226,20.5,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,210,1,210,2010-06-12 08:45:00,26,,,2010061226,21.0,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,215,3,215,2010-06-12 08:45:00,26,,,2010061226,21.5,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,220,3,220,2010-06-12 08:45:00,26,,,2010061226,22.0,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,225,18,225,2010-06-12 08:45:00,26,,,2010061226,22.5,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,230,26,230,2010-06-12 08:45:00,26,,,2010061226,23.0,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,235,41,235,2010-06-12 08:45:00,26,,,2010061226,23.5,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,240,34,240,2010-06-12 08:45:00,26,,,2010061226,24.0,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,245,33,245,2010-06-12 08:45:00,26,,,2010061226,24.5,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,250,30,250,2010-06-12 08:45:00,26,,,2010061226,25.0,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,255,32,255,2010-06-12 08:45:00,26,,,2010061226,25.5,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,260,15,260,2010-06-12 08:45:00,26,,,2010061226,26.0,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,265,11,265,2010-06-12 08:45:00,26,,,2010061226,26.5,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,270,8,270,2010-06-12 08:45:00,26,,,2010061226,27.0,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,275,3,275,2010-06-12 08:45:00,26,,,2010061226,27.5,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,280,4,280,2010-06-12 08:45:00,26,,,2010061226,28.0,,,
2010,6,12,845.0,SW MARGAREE,7,26,LOWER,AM,105.0,47.6,290,1,290,2010-06-12 08:45:00,26,,,2010061226,29.0,,,
2011,5,6,1010.0,SW MARGAREE,1,26,LOWER,AM,14.0,6.4,230,4,230,2011-05-06 10:10:00,26,,,2011050626,23.0,,,
2011,5,6,1010.0,SW MARGAREE,1,26,LOWER,AM,14.0,6.4,235,0,235,2011-05-06 10:10:00,26,,,2011050626,23.5,,,
2011,5,6,1010.0,SW MARGAREE,1,26,LOWER,AM,14.0,6.4,240,2,240,2011-05-06 10:10:00,26,,,2011050626,24.0,,,
2011,5,6,1010.0,SW MARGAREE,1,26,LOWER,AM,14.0,6.4,245,5,245,2011-05-06 10:10:00,26,,,2011050626,24.5,,,
2011,5,6,1010.0,SW MARGAREE,1,26,LOWER,AM,14.0,6.4,250,3,250,2011-05-06 10:10:00,26,,,2011050626,25.0,,,
2011,5,6,1010.0,SW MARGAREE,1,26,LOWER,AM,14.0,6.4,255,2,255,2011-05-06 10:10:00,26,,,2011050626,25.5,,,
2011,5,6,1010.0,SW MARGAREE,1,26,LOWER,AM,14.0,6.4,260,6,260,2011-05-06 10:10:00,26,,,2011050626,26.0,,,
2011,5,6,1010.0,SW MARGAREE,1,26,LOWER,AM,14.0,6.4,265,2,265,2011-05-06 10:10:00,26,,,2011050626,26.5,,,
2011,5,6,1010.0,SW MARGAREE,1,26,LOWER,AM,14.0,6.4,285,1,285,2011-05-06 10:10:00,26,,,2011050626,28.5,,,
2011,5,6,1010.0,SW MARGAREE,1,26,LOWER,AM,14.0,6.4,290,1,290,2011-05-06 10:10:00,26,,,2011050626,29.0,,,
2011,5,7,1000.0,SW MARGAREE,1,26,LOWER,AM,19.0,8.6,230,1,230,2011-05-07 10:00:00,26,,,2011050726,23.0,,,
2011,5,7,1000.0,SW MARGAREE,1,26,LOWER,AM,19.0,8.6,235,0,235,2011-05-07 10:00:00,26,,,2011050726,23.5,,,
2011,5,7,1000.0,SW MARGAREE,1,26,LOWER,AM,19.0,8.6,240,3,240,2011-05-07 10:00:00,26,,,2011050726,24.0,,,
2011,5,7,1000.0,SW MARGAREE,1,26,LOWER,AM,19.0,8.6,245,2,245,2011-05-07 10:00:00,26,,,2011050726,24.5,,,
2011,5,7,1000.0,SW MARGAREE,1,26,LOWER,AM,19.0,8.6,250,6,250,2011-05-07 10:00:00,26,,,2011050726,25.0,,,
2011,5,7,1000.0,SW MARGAREE,1,26,LOWER,AM,19.0,8.6,255,6,255,2011-05-07 10:00:00,26,,,2011050726,25.5,,,
2011,5,7,1000.0,SW MARGAREE,1,26,LOWER,AM,19.0,8.6,260,11,260,2011-05-07 10:00:00,26,,,2011050726,26.0,,,
2011,5,7,1000.0,SW MARGAREE,1,26,LOWER,AM,19.0,8.6,265,6,265,2011-05-07 10:00:00,26,,,2011050726,26.5,,,
2011,5,7,1000.0,SW MARGAREE,1,26,LOWER,AM,19.0,8.6,270,0,270,2011-05-07 10:00:00,26,,,2011050726,27.0,,,
2011,5,7,1000.0,SW MARGAREE,1,26,LOWER,AM,19.0,8.6,275,1,275,2011-05-07 10:00:00,26,,,2011050726,27.5,,,
2011,5,7,1000.0,SW MARGAREE,1,26,LOWER,AM,19.0,8.6,280,2,280,2011-05-07 10:00:00,26,,,2011050726,28.0,,,
2011,5,7,1000.0,SW MARGAREE,1,26,LOWER,AM,19.0,8.6,285,0,285,2011-05-07 10:00:00,26,,,2011050726,28.5,,,
2011,5,7,1000.0,SW MARGAREE,1,26,LOWER,AM,19.0,8.6,290,1,290,2011-05-07 10:00:00,26,,,2011050726,29.0,,,
2011,5,10,1145.0,SW MARGAREE,2,26,LOWER,AM,47.0,21.3,220,1,220,2011-05-10 11:45:00,26,,,2011051026,22.0,,,
2011,5,10,1145.0,SW MARGAREE,2,26,LOWER,AM,47.0,21.3,225,2,225,2011-05-10 11:45:00,26,,,2011051026,22.5,,,
2011,5,10,1145.0,SW MARGAREE,2,26,LOWER,AM,47.0,21.3,230,7,230,2011-05-10 11:45:00,26,,,2011051026,23.0,,,
2011,5,10,1145.0,SW MARGAREE,2,26,LOWER,AM,47.0,21.3,235,10,235,2011-05-10 11:45:00,26,,,2011051026,23.5,,,
2011,5,10,1145.0,SW MARGAREE,2,26,LOWER,AM,47.0,21.3,240,15,240,2011-05-10 11:45:00,26,,,2011051026,24.0,,,
2011,5,10,1145.0,SW MARGAREE,2,26,LOWER,AM,47.0,21.3,245,13,245,2011-05-10 11:45:00,26,,,2011051026,24.5,,,
2011,5,10,1145.0,SW MARGAREE,2,26,LOWER,AM,47.0,21.3,250,21,250,2011-05-10 11:45:00,26,,,2011051026,25.0,,,
